spatial_unit,pickup_count,avg_distance,avg_duration_min,avg_price,short_trip_ratio,late_pickup_ratio,weekend_pickup_ratio,dropoff_count,active_night_hours,active_nights,max_hourly_activity,weekday_avg_activity,weekend_avg_activity,total_activity,inflow_outflow_balance,activity_persistence,weekend_boost,night_vitality_score,cluster_id,region_type
873181953ffffff,10.0,6.2505299999999995,18.474,0.0,0.1,0.1,0.4,9.0,15,5,3,1.375,1.1428571428571428,19.0,-0.05263157894736842,0.35714285714285715,0.9022556390977443,14.77,0,return_destination
8731aa4c3ffffff,2.0,1.09455,12.56,0.0,1.0,0.0,1.0,2.0,4,3,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,3,mixed_evening_area
8731aa751ffffff,2.0,3.5765000000000002,45.0,0.0,0.0,0.5,1.0,2.0,4,2,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,1,transport_hub_like
873185254ffffff,2.0,3.6146000000000003,15.4,0.0,0.0,0.5,0.5,2.0,4,4,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,1,transport_hub_like
8731aa022ffffff,2.0,8.80035,18.2,0.0,0.0,0.5,0.5,2.0,4,2,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,1,transport_hub_like
8731aa6b4ffffff,2.0,8.43195,47.625,0.0,0.0,0.5,0.0,2.0,4,3,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,1,transport_hub_like
8731aa4a4ffffff,2.0,4.255850000000001,37.5,0.0,0.0,0.5,0.0,2.0,4,4,1,1.0,1.0,4.0,0.0,0.09523809523809523,1.0,14.72,1,transport_hub_like
8731abdb2ffffff,3.0,5.468799999999999,28.25,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,3,1,2,1.3333333333333333,0.0,4.0,-0.5,0.07142857142857142,0.4285714285714286,14.71,3,mixed_evening_area
873181868ffffff,1.0,1.9986,18.12,0.0,1.0,0.0,0.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.09523809523809523,1.0,14.7,3,mixed_evening_area
873181821ffffff,5.0,4.7945,21.144,0.0,0.2,0.0,0.6,10.0,12,5,2,1.1666666666666667,1.3333333333333333,15.0,0.3333333333333333,0.2857142857142857,1.0769230769230766,14.66,0,return_destination
873181805ffffff,6.0,6.14365,21.438333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,12.0,12,5,3,1.4444444444444444,1.6666666666666667,18.0,0.3333333333333333,0.2857142857142857,1.090909090909091,14.64,0,return_destination
8731aa634ffffff,5.0,5.75986,24.714,0.0,0.2,0.0,0.2,15.0,15,6,3,1.4444444444444444,1.1666666666666667,20.0,0.5,0.35714285714285715,0.8863636363636365,14.61,0,return_destination
873181b6affffff,6.0,14.227816666666667,30.064999999999998,0.0,0.0,0.16666666666666666,0.16666666666666666,16.0,17,6,5,1.5,1.0,22.0,0.45454545454545453,0.40476190476190477,0.8,14.6,0,return_destination
8731aa762ffffff,1.0,2.2428,18.2,0.0,0.0,0.0,1.0,2.0,1,1,3,0.0,3.0,3.0,0.3333333333333333,0.023809523809523808,4.0,14.59,4,mixed_evening_area
8731aa496ffffff,4.0,6.611625,22.8325,0.0,0.0,0.25,0.0,12.0,14,6,2,1.25,1.0,16.0,0.5,0.3333333333333333,0.8888888888888888,14.58,0,return_destination
8731aa172ffffff,1.0,1.3588,25.0,0.0,1.0,0.0,0.0,6.0,6,4,2,1.3333333333333333,1.0,7.0,0.7142857142857143,0.14285714285714285,0.8571428571428572,14.57,3,mixed_evening_area
8731aa6b5ffffff,6.0,4.1524833333333335,15.773333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,10.0,12,6,3,1.5,1.0,16.0,0.25,0.2857142857142857,0.8,14.56,0,return_destination
8731aa582ffffff,9.0,8.6743,32.221111111111114,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,5.0,12,6,2,1.1428571428571428,1.2,14.0,-0.2857142857142857,0.2857142857142857,1.0266666666666668,14.56,1,transport_hub_like
8731ab7b2ffffff,2.0,53.42245,37.375,0.0,0.0,0.0,1.0,0.0,2,2,1,0.0,1.0,2.0,-1.0,0.047619047619047616,2.0,14.55,1,transport_hub_like
8731aa889ffffff,10.0,12.78618,32.743,0.0,0.0,0.3,0.1,5.0,12,4,2,1.2727272727272727,1.0,15.0,-0.3333333333333333,0.2857142857142857,0.8800000000000001,14.55,1,transport_hub_like
873181aa8ffffff,5.0,35.42936,49.038,0.0,0.2,0.0,0.8,0.0,3,3,3,1.0,2.0,5.0,-1.0,0.07142857142857142,1.5,14.54,1,transport_hub_like
873185281ffffff,1.0,27.1488,50.33,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,1,transport_hub_like
8731aa0eeffffff,1.0,10.7613,59.88,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,0,return_destination
87318181cffffff,1.0,2.5852,11.58,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,0,return_destination
8731a8d9effffff,1.0,43.1793,52.5,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,1,transport_hub_like
87318cd0dffffff,1.0,52.3588,60.0,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,1,transport_hub_like
8731aa49affffff,1.0,17.3929,58.23,0.0,0.0,0.0,1.0,1.0,2,2,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,4,mixed_evening_area
8731aacf5ffffff,1.0,2.1475,30.0,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,0,return_destination
873181a8cffffff,1.0,46.8701,55.35,0.0,0.0,0.0,1.0,1.0,2,2,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,1,transport_hub_like
8731aaa84ffffff,1.0,53.1361,51.43,0.0,0.0,0.0,1.0,1.0,2,1,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,1,transport_hub_like
873181873ffffff,1.0,8.1425,21.05,0.0,0.0,0.0,1.0,1.0,2,2,1,0.0,1.0,2.0,0.0,0.047619047619047616,2.0,14.53,0,return_destination
8731aa163ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,1,0.0,1.0,2.0,1.0,0.047619047619047616,2.0,14.51,0,return_destination
87318536dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,1,0.0,1.0,2.0,1.0,0.047619047619047616,2.0,14.51,0,return_destination
873181a66ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,1,0.0,1.0,2.0,1.0,0.047619047619047616,2.0,14.51,0,return_destination
8731aa71dffffff,6.0,13.42405,33.105,0.0,0.16666666666666666,0.16666666666666666,0.5,5.0,9,5,2,1.25,1.2,11.0,-0.09090909090909091,0.21428571428571427,0.9777777777777779,14.49,1,transport_hub_like
873185a62ffffff,8.0,13.687925,39.84375,0.0,0.0,0.625,0.125,5.0,9,3,3,1.4444444444444444,0.0,13.0,-0.23076923076923078,0.21428571428571427,0.40909090909090906,14.44,1,transport_hub_like
8731aa0ddffffff,2.0,19.308400000000002,46.34,0.0,0.0,0.5,0.5,4.0,5,3,2,1.25,1.0,6.0,0.3333333333333333,0.11904761904761904,0.8888888888888888,14.42,1,transport_hub_like
873185268ffffff,1.0,0.8568,10.75,0.0,1.0,0.0,0.0,5.0,5,3,2,1.25,1.0,6.0,0.6666666666666666,0.11904761904761904,0.8888888888888888,14.41,3,mixed_evening_area
873181a1effffff,1.0,1.441,20.0,0.0,1.0,0.0,0.0,5.0,5,4,2,1.25,1.0,6.0,0.6666666666666666,0.11904761904761904,0.8888888888888888,14.41,3,mixed_evening_area
87318181dffffff,6.0,11.653266666666667,33.595,0.0,0.0,0.16666666666666666,0.16666666666666666,16.0,17,6,2,1.3846153846153846,1.0,22.0,0.45454545454545453,0.40476190476190477,0.8387096774193549,14.37,0,return_destination
8731aa70affffff,14.0,10.287292857142857,32.830714285714286,0.0,0.0,0.0,0.35714285714285715,14.0,19,6,3,1.5,1.4285714285714286,28.0,0.0,0.4523809523809524,0.9714285714285715,14.37,4,mixed_evening_area
873181946ffffff,5.0,5.2012599999999996,21.166,0.0,0.0,0.0,0.2,10.0,13,6,3,1.0,1.6666666666666667,15.0,0.3333333333333333,0.30952380952380953,1.3333333333333335,14.35,0,return_destination
8731aa01effffff,8.0,20.114,30.64125,0.0,0.0,0.375,0.25,4.0,10,5,2,1.4,1.0,12.0,-0.3333333333333333,0.23809523809523808,0.8333333333333334,14.34,1,transport_hub_like
8731aa606ffffff,6.0,16.474383333333332,32.50666666666667,0.0,0.0,0.16666666666666666,0.3333333333333333,6.0,10,6,2,1.0,1.4,12.0,0.0,0.23809523809523808,1.2,14.28,1,transport_hub_like
8731aa1b3ffffff,6.0,13.244033333333334,32.595,0.0,0.0,0.16666666666666666,0.3333333333333333,6.0,10,6,2,1.0,1.4,12.0,0.0,0.23809523809523808,1.2,14.28,1,transport_hub_like
8731aa233ffffff,2.0,25.2328,32.265,0.0,0.0,0.5,0.5,1.0,3,2,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
8731aaa16ffffff,2.0,2.4363,20.305,0.0,0.0,0.5,0.5,1.0,3,3,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
8731ae2d6ffffff,2.0,39.1974,57.74,0.0,0.0,0.5,0.5,1.0,3,2,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
8731aacb2ffffff,2.0,17.88185,39.16,0.0,0.0,0.5,0.0,1.0,3,3,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
87318c931ffffff,2.0,3.7975499999999998,27.515,0.0,0.5,0.0,0.5,1.0,3,2,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,3,mixed_evening_area
8731aa3a5ffffff,2.0,2.05825,9.65,0.0,0.5,0.0,0.0,1.0,3,2,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,3,mixed_evening_area
873181974ffffff,2.0,9.1151,14.025,0.0,0.0,0.5,0.5,1.0,3,3,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
8731a84caffffff,2.0,27.7816,37.8,0.0,0.5,0.0,0.5,1.0,3,2,1,1.0,1.0,3.0,-0.3333333333333333,0.07142857142857142,1.0,14.27,1,transport_hub_like
8731aa609ffffff,1.0,1.7563,17.22,0.0,1.0,0.0,0.0,2.0,3,3,1,1.0,1.0,3.0,0.3333333333333333,0.07142857142857142,1.0,14.25,3,mixed_evening_area
8731aa8edffffff,3.0,3.6397666666666666,16.4,0.0,0.3333333333333333,0.3333333333333333,0.0,4.0,7,3,1,1.0,0.0,7.0,0.14285714285714285,0.16666666666666666,0.5,14.24,3,mixed_evening_area
8731aa145ffffff,5.0,16.353820000000002,28.689999999999998,0.0,0.0,0.2,0.8,6.0,9,5,3,1.0,1.3333333333333333,11.0,0.09090909090909091,0.21428571428571427,1.1666666666666665,14.24,1,transport_hub_like
8731aaa8bffffff,8.0,7.555725,20.57875,0.0,0.0,0.125,0.375,18.0,18,6,3,1.5333333333333334,1.0,26.0,0.38461538461538464,0.42857142857142855,0.7894736842105263,14.12,0,return_destination
8731aa16bffffff,5.0,3.84888,15.898,0.0,0.4,0.2,0.0,4.0,9,4,1,1.0,0.0,9.0,-0.1111111111111111,0.21428571428571427,0.5,14.11,3,mixed_evening_area
8731aa149ffffff,3.0,10.113133333333332,27.00333333333333,0.0,0.3333333333333333,0.0,0.0,9.0,10,6,2,1.25,1.0,12.0,0.5,0.23809523809523808,0.8888888888888888,14.09,0,return_destination
873181a12ffffff,1.0,8.3731,17.57,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873181d69ffffff,1.0,11.6063,36.13,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873181b8bffffff,1.0,50.9263,58.8,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aac22ffffff,1.0,11.7106,12.9,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aac2cffffff,1.0,10.306,60.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa644ffffff,1.0,25.6334,45.25,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa6acffffff,1.0,5.2654,30.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731a8772ffffff,1.0,10.4276,32.22,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873181b43ffffff,1.0,15.4291,23.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa621ffffff,1.0,8.608,35.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
87318cd6bffffff,1.0,21.7782,40.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873181a30ffffff,1.0,4.3756,19.13,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
87318192cffffff,1.0,17.3916,25.8,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873185b1dffffff,1.0,5.8684,30.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa0c5ffffff,1.0,41.0647,56.95,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731a8c86ffffff,1.0,10.3824,23.85,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731ab508ffffff,1.0,25.7341,28.9,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa0ecffffff,1.0,12.5984,46.87,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731abc84ffffff,1.0,9.6372,15.48,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aa235ffffff,1.0,6.5991,11.07,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731a8cacffffff,1.0,23.0324,30.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
87318c968ffffff,1.0,58.0165,59.98,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873185341ffffff,1.0,4.0073,8.2,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
8731aaad4ffffff,14.0,7.148214285714286,37.825714285714284,0.0,0.07142857142857142,0.35714285714285715,0.07142857142857142,11.0,13,3,5,1.9230769230769231,0.0,25.0,-0.12,0.30952380952380953,0.3421052631578947,14.08,1,transport_hub_like
8731818deffffff,1.0,51.2978,49.98,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
87318c920ffffff,1.0,16.2146,18.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
87318c105ffffff,1.0,64.6503,55.3,0.0,0.0,0.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,14.08,1,transport_hub_like
873181b42ffffff,3.0,10.419566666666666,42.71666666666667,0.0,0.0,0.3333333333333333,0.0,6.0,7,5,2,1.25,1.3333333333333333,9.0,0.3333333333333333,0.16666666666666666,1.037037037037037,14.07,0,return_destination
873181806ffffff,3.0,4.2791,30.973333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,6.0,7,5,2,1.25,1.3333333333333333,9.0,0.3333333333333333,0.16666666666666666,1.037037037037037,14.07,0,return_destination
8731aa0f3ffffff,5.0,9.32648,25.706,0.0,0.0,0.4,0.6,1.0,6,5,1,1.0,1.0,6.0,-0.6666666666666666,0.14285714285714285,1.0,14.07,1,transport_hub_like
873181886ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731a84edffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa92effffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181962ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa059ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731ae260ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181ae8ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181aacffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181a16ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873185ae5ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181b0dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731a8709ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181a5dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aaa11ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa748ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa663ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731a879dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa8a8ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731a8c94ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873185344ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731ab484ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731a8770ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731ab48effffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731ab509ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aac70ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731abc1bffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa358ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aaca6ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731852deffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa2e0ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
87318182dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873185319ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
87318532dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731818a4ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873185661ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa16dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aad93ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
8731aa128ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,0.023809523809523808,2.0,14.06,0,return_destination
873181b64ffffff,6.0,8.194266666666666,29.80666666666667,0.0,0.16666666666666666,0.0,0.3333333333333333,12.0,13,6,4,1.4285714285714286,1.3333333333333333,18.0,0.3333333333333333,0.30952380952380953,0.96078431372549,14.05,0,return_destination
8731aab88ffffff,3.0,15.101999999999999,51.723333333333336,0.0,0.0,0.3333333333333333,0.0,7.0,9,3,2,1.125,1.0,10.0,0.4,0.21428571428571427,0.9411764705882353,14.05,0,return_destination
8731aa8d2ffffff,5.0,4.8903,24.644,0.0,0.6,0.2,0.0,5.0,6,3,2,1.6666666666666667,0.0,10.0,0.0,0.14285714285714285,0.37499999999999994,14.04,3,mixed_evening_area
87318195effffff,5.0,8.275079999999999,41.251999999999995,0.0,0.0,0.0,0.4,14.0,15,6,3,1.1111111111111112,1.5,19.0,0.47368421052631576,0.35714285714285715,1.1842105263157894,14.04,0,return_destination
8731aac6affffff,2.0,6.658200000000001,30.064999999999998,0.0,0.0,0.0,0.0,24.0,20,6,3,1.3571428571428572,1.1666666666666667,26.0,0.8461538461538461,0.47619047619047616,0.9191919191919193,13.98,0,return_destination
8731aa8e8ffffff,8.0,3.804875,22.53875,0.0,0.0,0.125,0.125,15.0,17,5,3,1.4,1.0,23.0,0.30434782608695654,0.40476190476190477,0.8333333333333334,13.94,0,return_destination
8731aa6b1ffffff,6.0,7.5677666666666665,26.758333333333336,0.0,0.0,0.3333333333333333,0.16666666666666666,4.0,9,6,2,1.1666666666666667,1.0,10.0,-0.2,0.21428571428571427,0.9230769230769229,13.93,1,transport_hub_like
8731aa8d4ffffff,10.0,12.977799999999998,21.916,0.0,0.1,0.2,0.2,9.0,12,6,4,1.7,1.0,19.0,-0.05263157894736842,0.2857142857142857,0.7407407407407407,13.93,1,transport_hub_like
8731aa6a8ffffff,3.0,4.165500000000001,11.853333333333333,0.0,0.0,0.0,0.0,21.0,17,6,3,1.3846153846153846,1.5,24.0,0.75,0.40476190476190477,1.0483870967741935,13.87,0,return_destination
8731aad9dffffff,3.0,8.490066666666666,38.303333333333335,0.0,0.0,0.0,0.3333333333333333,14.0,15,6,2,1.0,1.4,17.0,0.6470588235294118,0.35714285714285715,1.2,13.83,0,return_destination
8731abd9cffffff,6.0,5.223816666666667,24.30333333333333,0.0,0.5,0.0,0.0,8.0,7,4,4,2.1666666666666665,1.0,14.0,0.14285714285714285,0.16666666666666666,0.6315789473684211,13.82,3,mixed_evening_area
873181bacffffff,2.0,4.49275,23.11,0.0,0.0,0.5,0.5,0.0,2,2,1,1.0,1.0,2.0,-1.0,0.047619047619047616,1.0,13.81,1,transport_hub_like
873181b2cffffff,2.0,5.45655,32.79,0.0,0.0,0.5,0.0,0.0,2,2,1,1.0,1.0,2.0,-1.0,0.047619047619047616,1.0,13.81,1,transport_hub_like
873181b08ffffff,2.0,3.90565,16.29,0.0,0.5,0.0,0.5,0.0,2,2,1,1.0,1.0,2.0,-1.0,0.047619047619047616,1.0,13.81,3,mixed_evening_area
8731aaa71ffffff,4.0,2.642725,12.997499999999999,0.0,0.5,0.25,0.25,2.0,4,3,2,1.5,0.0,6.0,-0.3333333333333333,0.09523809523809523,0.4,13.8,3,mixed_evening_area
87318cd2affffff,1.0,1.2396,20.0,0.0,1.0,0.0,1.0,1.0,2,2,1,1.0,1.0,2.0,0.0,0.047619047619047616,1.0,13.8,3,mixed_evening_area
